% Model,HUR_model_weather_Helsinki_.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:27"
% Table,Table 8 - Point Evaluation 3 (T)
% Time (h),"Temperature (degC), Point: 3","Temperature (degC), Point: 9","Temperature (degC), Point: 13","Temperature (degC), Point: 17","Temperature (degC), Point: 23","Temperature (degC), Point: 25","Temperature (degC), Point: 27","Temperature (degC), Point: 39","Temperature (degC), Point: 41","Temperature (degC), Point: 47","Temperature (degC), Point: 51","Temperature (degC), Point: 53","Temperature (degC), Point: 57"
72,16.094315181874038,14.500365001685338,17.06755891937007,16.67784192932453,14.267168690310939,22.41677200061355,13.55003862532351,17.792716870227366,17.64618950242152,18.636162940398265,15.03930228376089,15.380339826060151,16.39709004326329
73,16.117462405757976,14.524339336528215,17.090100368242815,16.706753563341124,14.28955151292189,22.522693204212487,13.5759320922391,17.812651139253035,17.667003946142927,18.657180766284625,15.062681745181465,15.402441020865808,16.419722249869153
74,16.140609629641972,14.548313671371034,17.112641817115616,16.735665197357775,14.311934335532783,22.628614407811483,13.601825559154634,17.83258540827876,17.687818389864333,18.678198592170986,15.08606120660204,15.424542215671408,16.442354456475073
75,16.16375685352591,14.572288006213853,17.13518326598836,16.764576831374427,14.33431715814379,22.73453561141048,13.627719026070167,17.85251967730443,17.70863283358574,18.69921641805729,15.109440668022671,15.446643410477066,16.46498666308088
76,16.18690407740985,14.596262341056672,17.15772471486116,16.79348846539102,14.35669998075474,22.840456815009475,13.653612492985758,17.872453946330097,17.729447277307088,18.720234243943707,15.132820129443246,15.468744605282723,16.48761886968674
77,16.210051301293845,14.620236675899491,17.180266163733904,16.822400099407673,14.379082803365634,22.94637801860847,13.679505959901292,17.892388215355766,17.750261721028494,18.741252069830068,15.156199590863821,15.49084580008838,16.510251076292604
78,16.233198525177784,14.64421101074231,17.202807612606648,16.851311733424325,14.401465625976641,23.05229922220741,13.705399426816882,17.912322484381434,17.7710761647499,18.76226989571643,15.179579052284396,15.512946994894037,16.532883282898467
79,16.256345749061722,14.668185345585186,17.22534906147945,16.88022336744092,14.423848448587592,23.158220425806462,13.731292893732359,17.932256753407103,17.79189060847125,18.783287721602733,15.202958513705028,15.535048189699694,16.55551548950433
80,16.279492972945718,14.692159680428006,17.247890510352192,16.90913500145757,14.446231271198542,23.2641416294054,13.75718636064795,17.95219102243277,17.812705052192655,18.80430554748915,15.226337975125602,15.557149384505294,16.578147696110193
81,16.302640196829657,14.716134015270825,17.270431959224936,16.938046635474223,14.468614093809492,23.370062833004397,13.783079827563483,17.97212529145844,17.83351949591406,18.82532337337551,15.249717436546177,15.579250579310951,16.600779902716056
82,16.325787420713596,14.740108350113644,17.292973408097737,16.966958269490874,14.490996916420443,23.475984036603393,13.808973294479017,17.992059560484165,17.854333939635467,18.84634119926187,15.27309689796681,15.601351774116551,16.62341210932192
83,16.348934644597534,14.764082684956463,17.31551485697048,16.99586990350747,14.513379739031393,23.58190524020239,13.834866761394608,18.011993829509834,17.875148383356873,18.867359025148232,15.296476359387384,15.623452968922265,16.646044315927725
84,16.372081868481473,14.788057019799282,17.338056305843224,17.02478153752412,14.535762561642343,23.687826443801328,13.860760228310141,18.031928098535502,17.89596282707828,18.888376851034593,15.319855820807959,15.645554163727923,16.668676522533644
85,16.39522909236547,14.812031354642158,17.360597754716025,17.053693171540772,14.558145384253294,23.79374764740038,13.886653695225675,18.051862367561228,17.916777270799628,18.909394676920954,15.343235282228534,15.667655358533523,16.691308729139507
86,16.418376316249407,14.836005689485035,17.38313920358877,17.082604805557366,14.580528206864244,23.89966885099932,13.912547162141209,18.071796636586896,17.937591714521034,18.930412502807314,15.366614743649166,15.68975655333918,16.713940935745313
87,16.441523540133346,14.859980024327854,17.40568065246157,17.111516439574018,14.602911029475194,24.005590054598315,13.9384406290568,18.091730905612508,17.95840615824244,18.951430328693675,15.38999420506974,15.71185774814478,16.736573142351176
88,16.46467076401734,14.883954359170673,17.42822210133437,17.140428073590613,14.625293852086145,24.11151125819731,13.964334095972333,18.111665174638176,17.97922060196379,18.972448154580036,15.413373666490315,15.733958942950437,16.75920534895704
89,16.48781798790128,14.907928694013492,17.450763550207114,17.169339707607264,14.647676674697095,24.217432461796307,13.990227562887867,18.1315994436639,18.000035045685195,18.993465980466397,15.43675312791089,15.756060137756094,16.78183755556296
90,16.51096521178522,14.931903028856311,17.473304999079858,17.198251341623916,14.670059497307989,24.323353665395302,14.016121029803458,18.15153371268957,18.0208494894066,19.014483806352757,15.460132589331522,15.778161332561751,16.804469762168765
91,16.534112435669158,14.95587736369913,17.49584644795266,17.22716297564051,14.692442319918996,24.4292748689943,14.042014496718934,18.17146798171524,18.04166393312795,19.035501632239118,15.483512050752097,15.800262527367408,16.827101968774627
92,16.557259659553154,14.979851698542006,17.518387896825402,17.25607460965722,14.714825142529946,24.535196072593294,14.067907963634525,18.191402250740907,18.062478376849413,19.05651945812548,15.506891512172672,15.822363722173009,16.84973417538049
93,16.580406883437092,15.003826033384826,17.540929345698146,17.284986243673814,14.73720796514084,24.641117276192233,14.093801430550059,18.211336519766633,18.08329282057082,19.07753728401184,15.530270973593247,15.844464916978666,16.872366381986353
94,16.60355410732103,15.027800368227645,17.563470794570947,17.313897877690465,14.759590787751847,24.747038479791286,14.11969489746565,18.2312707887923,18.104107264292168,19.0985551098982,15.553650435013878,15.866566111784323,16.894998588592216
95,16.626701331205027,15.051774703070464,17.58601224344369,17.34280951170706,14.781973610362797,24.852959683390225,14.145588364381183,18.251205057817913,18.124921708013574,19.11957293578456,15.577029896434453,15.88866730658998,16.91763079519808
96,16.649848555088965,15.075749037913283,17.608553692316434,17.37172114572371,14.804356432973691,24.95888088698922,14.171481831296717,18.27113932684358,18.14573615173498,19.14059076167092,15.600409357855028,15.910768501395637,16.94026300180394
97,16.672995778972904,15.09972337275616,17.631095141189178,17.400632779740363,14.826739255584698,25.064802090588216,14.197375298212307,18.291073595869307,18.16655059545633,19.161608587557282,15.62378881927566,15.932869696201237,16.962895208409805
98,16.6961430028569,15.123697707598978,17.65363659006198,17.429544413756958,14.849122078195649,25.170723294187212,14.223268765127784,18.311007864894975,18.187365039177735,19.182626413443643,15.647168280696235,15.954970891006894,16.985527415015667
99,16.71929022674084,15.147672042441798,17.67617803893478,17.45845604777361,14.871504900806542,25.27664449778615,14.249162232043375,18.330942133920644,18.20817948289914,19.203644239330004,15.67054774211681,15.977072085812551,17.00815962162153
100,16.742437450624777,15.171646377284617,17.698719487807523,17.48736768179026,14.89388772341755,25.382565701385204,14.275055698958909,18.35087640294637,18.22899392662049,19.224662065216364,15.693927203537385,15.999173280618152,17.030791828227393
101,16.765584674508773,15.195620712127436,17.721260936680324,17.516279315806855,14.9162705460285,25.488486904984143,14.300949165874442,18.370810671972038,18.249808370341896,19.245679891102725,15.717306664958016,16.021274475423866,17.0534240348332
102,16.78873189839271,15.219595046970255,17.743802385553067,17.545190949823507,14.938653368639393,25.59440810858314,14.326842632790033,18.390744940997706,18.2706228140633,19.266697716989086,15.740686126378591,16.043375670229523,17.076056241439062
103,16.81187912227665,15.243569381813131,17.76634383442581,17.57410258384016,14.9610361912504,25.700329312182134,14.352736099705567,18.410679210023375,18.291437257784708,19.287715542875446,15.764065587799166,16.065476865035123,17.09868844804498
104,16.83502634616059,15.267543716656007,17.78888528329861,17.60301421785681,14.98341901386135,25.80625051578113,14.3786295666211,18.430613479049043,18.312251701506113,19.308733368761807,15.787445049219741,16.08757805984078,17.121320654650788
105,16.858173570044528,15.291518051498826,17.811426732171356,17.631925851873405,15.005801836472301,25.912171719380126,14.404523033536634,18.45054774807471,18.33306614522752,19.329751194648168,15.810824510640373,16.10967925464638,17.14395286125665
106,16.881320793928523,15.315492386341646,17.8339681810441,17.660837485890056,15.028184659083252,26.018092922979122,14.430416500452225,18.47048201710038,18.35388058894887,19.35076902053453,15.834203972060948,16.131780449452037,17.166585067862513
107,16.904468017812462,15.339466721184465,17.8565096299169,17.689749119906708,15.050567481694202,26.124014126578118,14.456309967367758,18.49041628612605,18.374695032670274,19.37178684642089,15.857583433481523,16.153881644257694,17.189217274468376
108,16.9276152416964,15.363441056027284,17.879051078789644,17.718660753923302,15.072950304305152,26.229935330177057,14.482203434283292,18.510350555151774,18.39550947639168,19.392804672307307,15.880962894902098,16.17598283906335,17.21184948107424
109,16.95076246558034,15.387415390870103,17.901592527662388,17.747572387939954,15.095333126916103,26.335856533776052,14.508096901198883,18.530284824177443,18.41632392011303,19.41382249819361,15.90434235632273,16.19808403386901,17.234481687680102
110,16.973909689464335,15.41138972571298,17.924133976535188,17.77648402195655,15.117715949527053,26.441777737375048,14.533990368114416,18.55021909320311,18.437138363834435,19.43484032407997,15.927721817743304,16.22018522867461,17.257113894285965
111,16.997056913348274,15.435364060555798,17.946675425407932,17.8053956559732,15.140098772138003,26.547698940974044,14.55988383502995,18.57015336222878,18.45795280755584,19.455858149966332,15.951101279163879,16.242286423480266,17.279746100891828
112,17.020204137232213,15.459338395398618,17.969216874280733,17.83430728998985,15.162481594748954,26.65362014457304,14.585777301945484,18.59008763125445,18.478767251277247,19.47687597585275,15.974480740584454,16.264387618285923,17.30237830749769
113,17.04335136111621,15.483312730241437,17.991758323153476,17.863218924006503,15.184864417359904,26.759541348172036,14.611670768861075,18.610021900280117,18.499581694998653,19.497893801739053,15.997860202005086,16.28648881309158,17.325010514103553
114,17.066498585000147,15.507287065084256,18.014299772026277,17.892130558023155,15.207247239970854,26.86546255177103,14.637564235776608,18.629956169305785,18.52039613872006,19.518911627625414,16.02123966342566,16.308590007897237,17.347642720709416
115,17.083003964296324,15.524046388565068,18.03022807867319,17.910459837087615,15.223279363470851,26.88669894204014,14.655134368402173,18.64676823563201,18.534244535633604,19.53403031784279,16.037882267200246,16.324335849116835,17.363643427378975
116,17.095390764915294,15.536331715167535,18.042055604851498,17.922227044293038,15.235373446325866,26.855422651251843,14.6675432379663,18.661644237767746,18.543773317496118,19.54549097992367,16.050347375117042,16.336140763471917,17.37553197004428
117,17.107777565534207,15.548617041769944,18.05388313102975,17.933994251498405,15.247467529180938,26.824146360463487,14.679952107530369,18.676520239903596,18.553302099358632,19.556951642004492,16.062812483033895,16.347945677826942,17.387420512709525
118,17.120164366153176,15.56090236837241,18.065710657208058,17.945761458703828,15.259561612035952,26.792870069675132,14.692360977094495,18.69139624203939,18.562830881221203,19.568412304085314,16.075277590950748,16.35975059218208,17.39930905537483
119,17.13255116677209,15.573187694974877,18.077538183386366,17.957528665909194,15.271655694891024,26.761593778886834,14.704769846658621,18.70627224417524,18.572359663083773,19.579872966166192,16.0877426988676,16.371555506537163,17.411197598040133
120,17.144937967391,15.585473021577343,18.089365709564674,17.969295873114675,15.283749777746038,26.73031748809848,14.71717871622269,18.721148246310975,18.581888444946287,19.591333628247014,16.100207806784454,16.383360420892245,17.42308614070538
121,17.157324768009914,15.597758348179752,18.101193235742926,17.981063080320098,15.29584386060111,26.699041197310123,14.729587585786817,18.736024248446824,18.5914172268088,19.602794290327836,16.112672914701307,16.395165335247327,17.434974683370626
122,17.169711568628884,15.610043674782219,18.113020761921234,17.992830287525464,15.307937943456125,26.667764906521825,14.741996455350943,18.750900250582617,18.60094600867137,19.614254952408714,16.12513802261816,16.40697024960241,17.44686322603593
123,17.182098369247797,15.622329001384685,18.124848288099543,18.004597494730888,15.320032026311196,26.63648861573347,14.75440532491507,18.765776252718467,18.610474790533885,19.625715614489536,16.137603130535012,16.41877516395749,17.458751768701234
124,17.19448516986671,15.634614327987151,18.13667581427785,18.016364701936254,15.33212610916621,26.60521232494517,14.766814194479196,18.78065225485426,18.6200035723964,19.637176276570358,16.150068238451865,16.430580078312573,17.47064031136648
125,17.20687197048568,15.646899654589618,18.148503340456102,18.028131909141734,15.344220192021282,26.573936034156873,14.779223064043265,18.795528256989996,18.629532354258913,19.64863693865118,16.16253334636872,16.442384992667655,17.482528854031784
126,17.21925877110459,15.659184981192027,18.160330866634467,18.0398991163471,15.356314274876297,26.542659743368517,14.791631933607391,18.810404259125846,18.639061136121484,19.66009760073206,16.17499845428557,16.454189907022737,17.494417396697088
127,17.23164557172356,15.671470307794493,18.17215839281272,18.051666323552524,15.368408357731369,26.51138345258022,14.804040803171517,18.82528026126164,18.648589917983998,19.67155826281288,16.187463562202424,16.465994821377876,17.506305939362335
128,17.244032372342474,15.68375563439696,18.183985918991027,18.063433530757948,15.380502440586383,26.480107161791864,14.816449672735587,18.84015626339749,18.65811869984651,19.6830189248937,16.199928670119277,16.477799735732958,17.51819448202764
129,17.256419172961387,15.696040960999369,18.19581344516928,18.07520073796337,15.392596523441398,26.44883087100351,14.82885854229977,18.855032265533225,18.667647481709082,19.69447958697458,16.212393778036073,16.489604650087983,17.530083024692885
130,17.2688059735803,15.708326287601835,18.207640971347644,18.086967945168794,15.40469060629647,26.41755458021521,14.841267411863896,18.869908267669075,18.677176263571596,19.705940249055402,16.224858885952983,16.501409564443065,17.541971567358132
131,17.28119277419927,15.720611614204302,18.219468497525895,18.09873515237416,15.416784689151484,26.386278289426855,14.853676281427965,18.884784269804868,18.68670504543411,19.717400911136224,16.237323993869836,16.513214478798147,17.553860110023436
132,17.29357957481818,15.732896940806711,18.231296023704203,18.110502359579584,15.428878772006556,26.3550019986385,14.866085150992092,18.899660271940718,18.69623382729668,19.728861573217102,16.249789101786632,16.52501939315323,17.56574865268874
133,17.30596637543715,15.745182267409234,18.243123549882455,18.122269566785008,15.44097285486157,26.3237257078502,14.878494020556218,18.91453627407651,18.705762609159194,19.740322235297924,16.262254209703542,16.53682430750837,17.577637195353986
134,17.318353176056064,15.757467594011644,18.25495107606082,18.13403677399043,15.453066937716642,26.292449417061903,14.890902890120287,18.929412276212247,18.715291391021765,19.751782897378746,16.274719317620338,16.54862922186345,17.58952573801929
135,17.330739976674977,15.76975292061411,18.26677860223907,18.145803981195854,15.465161020571657,26.261173126273604,14.903311759684414,18.944288278348097,18.72482017288428,19.763243559459625,16.287184425537248,16.560434136218532,17.601414280684594
136,17.34312677729389,15.782038247216576,18.27860612841738,18.15757118840122,15.477255103426728,26.22989683548525,14.91572062924854,18.95916428048389,18.73434895474685,19.774704221540446,16.299649533454044,16.572239050573614,17.61330282334984
137,17.355513577912802,15.794323573818986,18.290433654595688,18.169338395606644,15.489349186281743,26.198620544696894,14.928129498812666,18.97404028261974,18.743877736609363,19.786164883621268,16.312114641370897,16.584043964928696,17.625191366015144
138,17.367900378531772,15.806608900421509,18.302261180773996,18.181105602812067,15.501443269136814,26.167344253908595,14.940538368376792,18.988916284755476,18.753406518471877,19.79762554570209,16.32457974928775,16.59584887928378,17.63707990868039
139,17.380287179150685,15.818894227023918,18.314088706952248,18.19287281001749,15.513537351991829,26.13606796312024,14.952947237940862,19.003792286891326,18.76293530033439,19.80908620778297,16.337044857204603,16.60765379363886,17.648968451345695
140,17.392673979769654,15.831179553626384,18.325916233130556,18.204640017222914,15.5256314348469,26.104791672331885,14.965356107504988,19.01866828902712,18.77246408219696,19.82054686986379,16.349509965121456,16.619458707993942,17.660856994010942
141,17.405060780388567,15.84346488022885,18.337743759308864,18.21640722442828,15.537725517701915,26.073515381543586,14.977764977069114,19.03354429116297,18.781992864059475,19.832007531944612,16.36197507303831,16.631263622349024,17.672745536676246
142,17.417447581007536,15.85575020683126,18.349571285487173,18.228174431633704,15.549819600556987,26.04223909075523,14.990173846633184,19.048420293298705,18.79152164592199,19.84346819402549,16.374440180955162,16.643068536704106,17.68463407934155
143,17.42983438162645,15.868035533433726,18.361398811665424,18.239941638839127,15.561913683412058,26.010962799966933,15.002582716197367,19.063296295434498,18.80105042778456,19.854928856106312,16.386905288872015,16.65487345105919,17.696522622006796
144,17.442221182245362,15.880320860036193,18.373226337843732,18.25170884604455,15.574007766267073,25.979686509178634,15.014991585761436,19.078172297570347,18.810579209647074,19.866389518187134,16.399370396788868,16.66667836541427,17.7084111646721
145,17.454607982864275,15.892606186638659,18.38505386402204,18.263476053249974,15.586101849122144,25.94841021839028,15.027400455325562,19.09304829970614,18.820107991509587,19.877850180268013,16.41183550470572,16.678483279769353,17.720299707337404
146,17.466994783483187,15.904891513241068,18.39688139020035,18.27524326045534,15.598195931977159,25.91713392760198,15.039809324889688,19.10792430184199,18.829636773372158,19.889310842348834,16.424300612622574,16.690288194124435,17.73218825000265
147,17.479381584102157,15.917176839843535,18.4087089163786,18.287010467660764,15.61029001483223,25.885857636813626,15.052218194453758,19.122800303977726,18.839165555234672,19.900771504429656,16.43676572053937,16.702093108479517,17.744076792667897
148,17.49176838472107,15.929462166446001,18.42053644255691,18.298777674866187,15.622384097687245,25.85458134602527,15.064627064017884,19.137676306113576,18.848694337097243,19.912232166510478,16.44923082845628,16.713898022834655,17.7559653353332
149,17.50415518534004,15.941747493048467,18.432363968735217,18.31054488207161,15.634478180542317,25.823305055236972,15.07703593358201,19.15255230824937,18.858223118959756,19.923692828591356,16.461695936373076,16.725702937189737,17.767853877998505
150,17.516541985958952,15.954032819650877,18.444191494913525,18.322312089277034,15.646572263397331,25.792028764448617,15.089444803146137,19.16742831038522,18.867751900822327,19.935153490672178,16.47416104428993,16.73750785154482,17.77974242066375
151,17.528928786577865,15.966318146253343,18.456019021091777,18.3340792964824,15.658666346252403,25.76075247366026,15.101853672710263,19.182304312520955,18.87728068268484,19.946614152753,16.48662615220684,16.7493127658999,17.791630963329055
152,17.541315587196777,15.97860347285581,18.467846547270085,18.345846503687824,15.670760429107418,25.729476182871963,15.114262542274332,19.197180314656748,18.886809464547355,19.95807481483388,16.499091260123635,16.761117680254983,17.80351950599436
153,17.553702387815747,15.990888799458276,18.479674073448393,18.357613710893247,15.68285451196249,25.698199892083608,15.126671411838458,19.212056316792598,18.89633824640987,19.9695354769147,16.511556368040544,16.77292259461001,17.815408048659606
154,17.56608918843466,16.003174126060685,18.4915015996267,18.36938091809867,15.694948594817504,25.66692360129531,15.139080281402585,19.22693231892839,18.90586702827244,19.980996138995522,16.52402147595734,16.78472750896509,17.827296591324853
155,17.57847598905363,16.01545945266315,18.503329125804953,18.381148125304094,15.707042677672575,25.63564731050701,15.151489150966654,19.24180832106424,18.915395810134953,19.9924568010764,16.536486583874193,16.79653242332023,17.839185133990156
156,17.590862789672542,16.027744779265618,18.51515665198326,18.39291533250946,15.71913676052759,25.604371019718656,15.16389802053078,19.256684323199977,18.924924591997467,20.003917463157222,16.548951691791046,16.80833733767531,17.851073676655403
157,17.60324959029151,16.040030105868027,18.52698417816157,18.404682539714884,15.731230843382662,25.573094728930357,15.176306890094907,19.271560325335827,18.934453373860038,20.015378125238044,16.5614167997079,16.820142252030394,17.862962219320707
158,17.615636390910424,16.05231543247055,18.538811704339878,18.416449746920307,15.743324926237676,25.541818438142002,15.188715759659033,19.28643632747162,18.94398215572255,20.026838787318923,16.573881907624752,16.831947166385476,17.87485076198601
159,17.628023191529337,16.06460075907296,18.55063923051813,18.42821695412573,15.755419009092748,25.510542147353647,15.201124629223159,19.30131232960747,18.953510937585065,20.038299449399744,16.586347015541605,16.843752080740558,17.886739304651257
160,17.64040999214825,16.076886085675426,18.562466756696494,18.439984161331154,15.767513091947762,25.47926585656535,15.213533498787228,19.316188331743206,18.96303971944758,20.049760111480566,16.59881212345846,16.85555699509564,17.89862784731656
161,17.652796792767163,16.089171412277892,18.574294282874746,18.45175136853652,15.779607174802834,25.447989565776993,15.225942368351355,19.331064333879,18.97256850131015,20.061220773561388,16.61127723137531,16.86736190945072,17.910516389981865
162,17.665183593386132,16.1014567388803,18.586121809053054,18.463518575741944,15.791701257657849,25.416713274988638,15.23835123791548,19.34594033601485,18.98209728317272,20.072681435642266,16.623742339292164,16.879166823805804,17.92240493264711
163,17.677570394005045,16.113742065482825,18.597949335231306,18.475285782947367,15.80379534051292,25.38543698420034,15.25076010747955,19.36081633815064,18.991626065035234,20.08414209772309,16.636207447209017,16.890971738160943,17.93429347531236
164,17.689957194624014,16.126027392085234,18.60977686140967,18.48705299015279,15.815889423367935,25.35416069341204,15.263168977043733,19.37569234028649,19.001154846897805,20.09560275980391,16.64867255512587,16.902776652516025,17.946182017977662
165,17.702343995242927,16.1383127186877,18.621604387587922,18.498820197358214,15.827983506223006,25.322884402623743,15.27557784660786,19.390568342422227,19.01068362876032,20.10706342188479,16.661137663042666,16.91458156687105,17.958070560642966
166,17.71473079586184,16.150598045290167,18.63343191376623,18.51058740456358,15.840077589078021,25.291608111835387,15.287986716171929,19.405444344558077,19.020212410622833,20.11852408396561,16.673602770959576,16.92638648122613,17.969959103308213
167,17.727117596480753,16.162883371892576,18.645259439944482,18.522354611769003,15.852171671933093,25.260331821047032,15.300395585736055,19.42032034669387,19.029741192485403,20.129984746046432,16.686067878876372,16.938191395581214,17.981847645973517
168,17.739504397099722,16.175168698495042,18.657086966122847,18.534121818974427,15.864265754788107,25.229055530258734,15.312804455300181,19.43519634882972,19.039269974347917,20.14144540812731,16.698532986793225,16.949996309936296,17.99373618863882
169,17.751891197718635,16.18745402509751,18.6689144923011,18.54588902617985,15.876359837643179,25.19777923947038,15.32521332486425,19.450072350965456,19.04879875621043,20.152906070208132,16.710998094710135,16.961801224291378,18.005624731304067
170,17.764277998337548,16.199739351699975,18.680742018479407,18.557656233385273,15.888453920498193,25.166502948682023,15.337622194428377,19.464948353101306,19.058327538072945,20.164366732288954,16.72346320262693,16.973606138646517,18.017513273969314
171,17.776664798956517,16.212024678302384,18.692569544657715,18.56942344059064,15.900548003353265,25.135226657893725,15.350031063992503,19.4798243552371,19.067856319935515,20.175827394369776,16.73592831054384,16.9854110530016,18.029401816634618
172,17.78905159957543,16.22431000490485,18.704397070836023,18.581190647796063,15.91264208620828,25.10395036710537,15.36243993355663,19.494700357372892,19.07738510179803,20.187288056450654,16.748393418460637,16.99721596735668,18.04129035929992
173,17.8014384001944,16.236595331507317,18.716224597014275,18.592957855001487,15.924736169063351,25.07267407631707,15.374848803120756,19.509576359508742,19.086913883660543,20.198748718531476,16.76085852637749,17.009020881711763,18.05317890196517
174,17.813825200813312,16.248880658109783,18.728052123192583,18.60472506220691,15.936830251918366,25.041397785528773,15.387257672684825,19.524452361644478,19.096442665523114,20.210209380612298,16.773323634294343,17.020825796066845,18.065067444630472
175,17.826212001432225,16.261165984712193,18.73987964937089,18.616492269412333,15.948924334773437,25.010121494740417,15.399666542248951,19.539328363780328,19.105971447385627,20.221670042693177,16.785788742211196,17.032630710421927,18.076955987295776
176,17.838598802051138,16.27345131131466,18.7517071755492,18.6282594766177,15.961018417628452,24.97884520395212,15.412075411813078,19.55420436591612,19.11550022924814,20.233130704774,16.79825385012805,17.04443562477701,18.088844529961023
177,17.850985602670107,16.285736637917125,18.76353470172745,18.640026683823123,15.973112500483523,24.947568913163764,15.424484281377147,19.56908036805197,19.125029011110712,20.24459136685482,16.8107189580449,17.05624053913209,18.100733072626326
178,17.86337240328902,16.29802196451959,18.77536222790576,18.651793891028547,15.985206583338538,24.91629262237541,15.43689315094133,19.583956370187707,19.134557792973226,20.2560520289357,16.823184065961755,17.068045453487173,18.11262161529163
179,17.87575920390799,16.310307291122,18.787189754084068,18.66356109823397,15.99730066619361,24.88501633158711,15.4493020205054,19.598832372323557,19.144086574835796,20.267512691016464,16.835649173878608,17.079850367842255,18.124510157956877
180,17.888146004526902,16.322592617724467,18.799017280262376,18.675328305439393,16.009394749048624,24.853740040798755,15.461710890069526,19.61370837445935,19.15361535669831,20.278973353097342,16.84811428179546,17.091655282197337,18.136398700622124
181,17.900532805145872,16.334877944326934,18.810844806440628,18.68709551264476,16.021488831903696,24.8224637500104,15.474119759633652,19.628584376595143,19.16314413856088,20.29043401517822,16.860579389712314,17.10346019655242,18.148287243287427
182,17.912919605764785,16.347163270929343,18.822672332618936,18.698862719850183,16.03358291475871,24.7911874592221,15.486528629197721,19.643460378730992,19.172672920423395,20.301894677259043,16.873044497629166,17.1152651109075,18.16017578595273
